名前,所属,性別,カテゴリー,800mSB,1500mSB,3000mSB,5000mSB,3kmSB,5kmSB,10kmSB,800mSB参考,1500mSB参考,3000mSB参考,5000mSB参考,3kmSB参考,5kmSB参考,10kmSB参考
橋口佳樹,上野塾熊　本,男子,一般,,4:34.70,10:20.34,16:08.79,,,,,"http://www.kumariku.org/25/25,9,23long/rel009.html","http://www.kumariku.org/25/25,7,5long&jump/rel025.html","http://www.kumariku.org/25/25,12,13long/rel012.html",,,
福田陽仁,出水中央高鹿児島,男子,中学生,,,8:43.19,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
倉元大智,出水中央高鹿児島,男子,中学生,,,8:45.22,14:55.61,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html","http://www.kumariku.org/25/25,12,13long/rel017.html",,,
黒田大翔,出水中央高鹿児島,男子,中学生,,,8:51.57,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
古沢心人,熊本工高熊　本,男子,高校生,,,8:46.67,15:28.42,,,,,,"http://www.kumariku.org/25/25,9,23long/rel015.html","http://www.kumariku.org/25/25,12,13long/rel017.html",,,
西龍佑馬,純真高福　岡,男子,高校生,,,8:56.36,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
國武春志,慶誠高熊　本,男子,高校生,,,8:58.97,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
白石祐麻,鹿児島城西高鹿児島,男子,高校生,,,8:59.60,15:28.10,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html","http://www.kumariku.org/25/25,12,13long/rel016.html",,,
宮内瞭,出水中央高鹿児島,男子,中学生,,,9:05.15,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
麻生亮翔,純真高福　岡,男子,高校生,,,9:11.04,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
南匡此郎,藤蔭高大　分,男子,高校生,,,9:11.40,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
岩間太樹,かみましきRC熊　本,男子,一般,,4:11.60,8:58.27,,,,,,"http://www.kumariku.org/25/25,9,23long/rel009.html","http://www.kumariku.org/25/25,10,11long/rel011.html",,,,
吉村浩徳,熊本陸協熊　本,男子,一般,,,9:16.83,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
森山遥斗,JNC熊　本,男子,一般,,,9:18.65,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
椎葉大夢,千原台熊　本,男子,一般,,,9:21.37,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
伊瀬知蒼空,出水中央高鹿児島,男子,中学生,,,9:38.46,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
山口蓮,出水中央高鹿児島,男子,中学生,,,9:41.34,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel026.html",,,,
出口幸汰,宮崎日大高宮　崎,男子,高校生,,,8:20.09,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html",,,,
内瑛太,福岡第一高福　岡,男子,高校生,,,8:23.61,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html",,,,
渡邊来希,早稲佐高佐　賀,男子,高校生,,,8:25.89,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html",,,,
白川太一,宇土AC熊　本,男子,一般,,,8:33.36,15:11.95,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,10,11long/rel020.html",,,
桑原裕典,千原台熊　本,男子,一般,,,8:33.43,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html",,,,
林川維伸,鹿児島城西高鹿児島,男子,高校生,,,8:33.97,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html",,,,
松野政嵩,大牟田高福　岡,男子,高校生,,,9:08.50,15:17.81,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,12,13long/rel015.html",,,
大方然生,純真高福　岡,男子,高校生,,,9:11.80,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html",,,,
坂本翔梧,宇土AC熊　本,男子,一般,,,9:22.36,14:54.65,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel027.html","http://www.kumariku.org/25/25,12,13long/rel017.html",,,
岡村悠花,北九州市立福　岡,女子,一般,,,9:45.51,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel028.html",,,,
渕上紀乃,文徳高熊　本,女子,高校生,,,10:05.34,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel028.html",,,,
石松空,TOTO福　岡,女子,一般,,,10:08.98,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel028.html",,,,
林田英里香,北九州市立福　岡,女子,一般,,,10:15.62,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel028.html",,,,
天野柚希,北九州市立福　岡,女子,一般,,,10:19.24,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel028.html",,,,
中西舞子,文徳高熊　本,女子,高校生,,,10:20.74,,,,,,,"http://www.kumariku.org/25/25,10,11long/rel014.html",,,,
梶嶋彩羽,飯塚高福　岡,女子,高校生,,,10:23.63,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel028.html",,,,
中島美羽,文徳高熊　本,女子,高校生,,,10:16.08,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel025.html",,,,
水野蘭,宇土高熊　本,女子,高校生,,,10:29.72,11:16.54,,,,,,"http://www.kumariku.org/25/25,12,13long/rel025.html","http://www.kumariku.org/25/25,7,5long&jump/rel028.html",,,
大石隼輔,福岡第一高福　岡,男子,高校生,,,,15:06.93,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
浦蒼馬,福岡第一高福　岡,男子,高校生,,,,15:19.73,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
出水田怜緒,鹿児島大鹿児島,男子,一般,,,,15:20.52,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
平翔太郎,出水中央高鹿児島,男子,中学生,,,,15:25.23,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
愛下慶士,出水中央高鹿児島,男子,中学生,,,,15:28.09,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
雜賀永照,鹿児島大熊　本,男子,一般,,,,15:31.68,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
中山来輝,飯塚高福　岡,男子,高校生,,,,15:42.42,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
中村善,福岡第一高福　岡,男子,高校生,,,,15:45.42,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
川�麗央,熊本大熊　本,男子,一般,,,,15:29.59,,,,,,,"http://www.kumariku.org/25/25,10,11long/rel019.html",,,
原田悠聖,天草工熊　本,男子,一般,,,,15:48.53,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
片野悠斗,福岡第一高福　岡,男子,高校生,,,,15:51.67,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
大谷颯士,飯塚高福　岡,男子,高校生,,,,15:58.21,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
豊里昇,福岡第一高福　岡,男子,高校生,,,,16:07.17,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
篠原航,福岡第一高福　岡,男子,高校生,,,,16:07.85,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
藤本哲嗣,aile福　岡,男子,一般,,,,16:08.87,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
大迫彩輝,天草工熊　本,男子,一般,,,,16:10.42,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
三浦知都,飯塚高福　岡,男子,高校生,,,,16:14.15,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
重松裟祐,飯塚高福　岡,男子,高校生,,,,16:15.74,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
横尾駿,専大熊本高熊　本,男子,高校生,,,,15:50.42,,,,,,,"http://www.kumariku.org/25/25,12,13long/rel013.html",,,
宮�逞光,天草工熊　本,男子,一般,,,,16:31.61,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
坂田悠斗,天草工熊　本,男子,一般,,,,16:47.63,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
大熊崇史,熊本大熊　本,男子,一般,,,,17:19.84,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
尾方颯志,人吉高熊　本,男子,高校生,,,,17:30.26,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
鶴田光,球磨工熊　本,男子,一般,,,,17:39.28,,,,,,,"http://www.kumariku.org/25/25,7,5long&jump/rel029.html",,,
古庄洸暉,住吉,男子,一般,1:59.41,4:18.04,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel091.html","http://www.kumariku.org/25/25,6,28tsushin/rel094.html",,,,,
代宮司陸,高森,男子,高校生,2:19.31,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel073.html",,,,,,
川上航丘,合志楓の森,男子,一般,2:12.43,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel092.html",,,,,,
田中奨真,Field Monster,男子,一般,2:16.58,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel074.html",,,,,,
池田唯稀,多良木,男子,一般,2:19.82,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel074.html",,,,,,
管澤遥斗,合志,男子,一般,2:19.91,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel074.html",,,,,,
舛田凰魁,下・城南,男子,一般,2:27.03,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel093.html",,,,,,
山下龍仁,大津,男子,一般,2:29.00,4:50.96,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel074.html","http://www.kumariku.org/25/25,7,19chugaku/rel098.html",,,,,
芹口怜央,鹿南,男子,一般,2:29.26,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel094.html",,,,,,
志賀奏介,高森,男子,高校生,2:43.19,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel074.html",,,,,,
藤本滉佑,RUNｱｼｽﾄ,男子,一般,2:24.81,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel094.html",,,,,,
永清芯,南関,男子,一般,2:36.16,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel075.html",,,,,,
原田琥太郎,牛深東,男子,一般,2:39.18,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel075.html",,,,,,
池田春風,江原,男子,一般,2:39.97,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel075.html",,,,,,
鐘ヶ江悠生,菊陽,男子,一般,2:37.94,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel076.html",,,,,,
大倉琉生,荒尾第四,男子,一般,2:37.98,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel076.html",,,,,,
中嶋力生,帯山,男子,一般,2:42.33,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel076.html",,,,,,
下田陽斗,牛深東,男子,一般,2:52.01,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel095.html",,,,,,
野田涼成,益城,男子,一般,2:57.17,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel076.html",,,,,,
本川蓮翔,NJAC,男子,一般,,4:39.65,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel096.html",,,,,
園田理仁,SCC宇城,男子,一般,,4:52.64,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel080.html",,,,,
飯田龍,人吉第二,男子,一般,,4:56.94,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel081.html",,,,,
大橋龍雅,西合志南,男子,一般,,4:51.53,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel097.html",,,,,
福原颯真,NJAC,男子,一般,,4:58.46,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel081.html",,,,,
日高壮琉,NJAC,男子,一般,,5:16.72,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel081.html",,,,,
村上慶,日吉,男子,一般,,4:56.99,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel098.html",,,,,
野口優斗,江原,男子,一般,,5:13.27,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel099.html",,,,,
川口拓久,熊本学付,男子,一般,,5:06.01,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel099.html",,,,,
上野瑠唯,大津,男子,一般,,4:58.67,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel083.html",,,,,
福村太伽,東部,男子,一般,,5:03.30,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel083.html",,,,,
北原大雅,SCC宇城,男子,一般,,5:10.34,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel083.html",,,,,
澤邉奏太,牛深,男子,一般,,4:54.21,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel097.html",,,,,
榎木田桃丞,錦ヶ丘,男子,一般,,5:07.00,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel099.html",,,,,
江藤慈音,錦ヶ丘,男子,一般,,5:12.95,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel084.html",,,,,
�永蓮翔,佐敷,男子,一般,,5:38.37,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel084.html",,,,,
草野幹太,佐敷,男子,一般,,5:04.15,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel099.html",,,,,
新村,佐敷,男子,一般,,5:17.39,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel085.html",,,,,
小川鈴温,錦ヶ丘,男子,一般,,5:25.97,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel085.html",,,,,
山田健太,楠浦陸上ｸﾗﾌﾞ,男子,一般,,5:39.16,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel085.html",,,,,
鬼塚夢渡,水俣第二,男子,一般,,5:50.65,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel085.html",,,,,
白石稀人,人吉第一,男子,一般,,5:52.67,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel085.html",,,,,
沼田有生,豊岡RC,男子,一般,,5:34.52,,,,,,,http://www.kcrk.jp/i-mode/kiroku/271/PC/rel061.html,,,,,
角岡琥珀,長嶺,男子,一般,,5:58.96,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel085.html",,,,,
熊川智久,東野,男子,一般,,6:12.99,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel100.html",,,,,
西尾琉己矢,長洲,男子,一般,,5:22.65,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
千原弘聖,力合,男子,一般,,5:00.22,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel099.html",,,,,
楢村晃生,帯山,男子,一般,,5:32.29,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
児島維芯,長洲,男子,一般,,5:52.27,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
松本空羽,岱明,男子,一般,,5:54.51,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
峰本大洋,佐敷,男子,一般,,5:56.08,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
田�海翔,長洲,男子,一般,,6:02.59,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
本田桃理,御船,男子,一般,,6:03.29,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
安達常将,京陵,男子,一般,,6:10.86,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
白石隼士,帯山,男子,一般,,6:15.93,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel086.html",,,,,
坂本颯真,木山,男子,一般,,6:16.22,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel100.html",,,,,
松田葵央,東町,男子,一般,,6:26.28,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel100.html",,,,,
吉武信太朗,鹿本,男子,一般,,4:31.19,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel087.html",,,,,
江藤匠汰,米野岳,男子,一般,,4:31.18,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel103.html",,,,,
廣野尊一,富合,男子,一般,,4:37.20,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel103.html",,,,,
梅田惠登,芳野,男子,一般,,4:48.39,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel089.html",,,,,
小�統生,湯浦,男子,一般,,4:38.59,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel103.html",,,,,
新永航大,合志楓の森,男子,一般,,4:46.69,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel104.html",,,,,
木村凌己,武蔵ヶ丘,男子,一般,,4:40.49,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel105.html",,,,,
大嶋天惺,RUNｱｼｽﾄ,男子,一般,,4:46.09,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel105.html",,,,,
菊池侑斗,南小国,男子,一般,,4:57.07,10:22.16,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel091.html","http://www.kumariku.org/25/25,7,19chugaku/rel113.html",,,,
�P尾恭祐,人吉第一,男子,一般,,4:57.03,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel106.html",,,,,
岩佐真斗,武蔵ヶ丘,男子,一般,,5:04.68,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel091.html",,,,,
藤本壱紀,人吉第一,男子,一般,2:21.39,5:21.65,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel093.html","http://www.kumariku.org/25/25,6,28tsushin/rel091.html",,,,,
大塚陽太,合志楓の森,男子,一般,,4:50.79,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel092.html",,,,,
坂本拓海,帯山,男子,一般,2:23.74,5:01.31,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel094.html","http://www.kumariku.org/25/25,6,28tsushin/rel092.html",,,,,
荒田昊太郎,富合,男子,一般,,5:07.83,10:25.62,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel092.html","http://www.kumariku.org/25/25,7,19chugaku/rel113.html",,,,
上米良誠人,水上学園,男子,一般,,4:54.30,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel106.html",,,,,
熊田夏葵,菊陽,男子,一般,,5:11.95,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel093.html",,,,,
山崎聡太,大津北,男子,一般,2:33.13,5:24.30,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel094.html","http://www.kumariku.org/25/25,6,28tsushin/rel093.html",,,,,
松村龍成,本渡,男子,一般,2:29.72,5:26.68,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel095.html","http://www.kumariku.org/25/25,6,28tsushin/rel093.html",,,,,
九谷泰蔵,嘉島,男子,一般,,5:55.74,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel093.html",,,,,
東倖汰,ｱｽﾘｰﾄﾜｰｸ,男子,一般,,4:18.19,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel107.html",,,,,
松田陽希,NJAC,男子,一般,,4:20.91,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel108.html",,,,,
佐々木洸,人吉第一,男子,一般,,4:37.70,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel096.html",,,,,
高舘亜門,熊・西原,男子,一般,,4:47.39,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel096.html",,,,,
増田翔輝,矢部,男子,一般,,4:37.38,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel097.html",,,,,
石田皓也,美里JRC,男子,一般,,4:39.66,9:58.71,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel097.html",http://www.kcrk.jp/i-mode/kiroku/270/PC/rel002.html,,,,
竹下陽,阿・西原,男子,一般,,4:38.41,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel110.html",,,,,
上田倖也,山江陸上ｸﾗﾌﾞ,男子,一般,,4:59.45,,11:22.32,,,,,http://www.kcrk.jp/i-mode/kiroku/269/PC/rel132.html,,"http://www.kumariku.org/25/25,7,19chugaku/rel113.html",,,
古庄志尽,大津,男子,一般,,4:54.52,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel111.html",,,,,
山野紬義,泗水,男子,一般,,4:52.94,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel111.html",,,,,
四宮息吹,坂本,男子,一般,,4:48.49,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel110.html",,,,,
大野安憧,玉名,男子,一般,2:30.13,5:14.50,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel094.html","http://www.kumariku.org/25/25,6,28tsushin/rel098.html",,,,,
安藤巧真,合志楓の森,男子,一般,,5:01.22,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel111.html",,,,,
中野匠翔,長嶺,男子,一般,,4:56.87,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel099.html",,,,,
工藤生絆,桜木,男子,一般,,4:57.44,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel099.html",,,,,
久川翔馬,泗水,男子,一般,2:36.05,5:05.27,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel095.html","http://www.kumariku.org/25/25,6,28tsushin/rel099.html",,,,,
野方祐輔,荒尾海陽,男子,一般,,5:07.36,,,,,,,"http://www.kumariku.org/25/25,6,28tsushin/rel099.html",,,,,
野村凱哉,ｱｽﾘｰﾄﾜｰｸ,男子,一般,,4:58.16,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel111.html",,,,,
岡�輝,嘉島,男子,一般,,5:01.47,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel111.html",,,,,
杉聖太朗,武蔵ヶ丘,男子,一般,2:29.81,5:20.41,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel094.html","http://www.kumariku.org/25/25,6,28tsushin/rel099.html",,,,,
松下陽史,本渡,男子,一般,,5:19.02,,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel111.html",,,,,
長田龍樹,熊・西原,男子,一般,,4:21.36,9:04.38,,,,,,"http://www.kumariku.org/25/25,7,19chugaku/rel108.html","http://www.kumariku.org/25/25,7,19chugaku/rel112.html",,,,
